"country","mean","se","l","u","age"
"China (Hong Kong SAR)",0.191444264979051,0.0560206595537949,0.0988531388946214,0.321699499512548,"80-84"
"Colombia",0.184346163197109,0.0458562631275167,0.105404837628071,0.292003632127878,"80-84"
"Comoros",0.180570052062348,0.0446346918107483,0.10345339546668,0.281679122714281,"80-84"
"Congo",0.178171645469762,0.0505706942850413,0.0927635162524056,0.290891041409642,"80-84"
"Cook Islands",0.327327473790995,0.103755516090391,0.158138806901144,0.558609529506785,"80-84"
"Costa Rica",0.189379783317016,0.0454839428733117,0.11052393142111,0.293997065074187,"80-84"
"Cote d'Ivoire",0.174136221613153,0.0442241081241428,0.0973541366023229,0.273989003879065,"80-84"
"Croatia",0.185548153570298,0.0476204960536451,0.106205393391564,0.296576954884232,"80-84"
"Cuba",0.177304012253802,0.0446996686690048,0.0989257554633975,0.279557293279915,"80-84"
"Cyprus",0.182952442432581,0.0450849558380115,0.103871507788948,0.284200912105794,"80-84"
"Czech Republic",0.186466431415403,0.0473755396604417,0.106096989915615,0.290589566194321,"80-84"
"Denmark",0.151063878688226,0.037527291547407,0.0823705257693923,0.232394789807011,"80-84"
"Djibouti",0.186517875354315,0.0488240527286842,0.103539426426553,0.296762798585285,"80-84"
"Dominica",0.18536279512849,0.0479328760235631,0.101567672521119,0.294631357249954,"80-84"
"Dominican Republic",0.185125950289398,0.0475673978721843,0.102552041916123,0.29030871023165,"80-84"
"DR Congo",0.161593210509892,0.046017734130365,0.0804734639082991,0.261087101991361,"80-84"
"Ecuador",0.174774349053947,0.0459879122097875,0.0916964523996932,0.273591362728391,"80-84"
"Egypt",0.236787478936176,0.0643659146514004,0.130931915550373,0.382385015557705,"80-84"
"El Salvador",0.191220798112624,0.0481311570807612,0.11065959030782,0.300592191173468,"80-84"
"Equatorial Guinea",0.194880987075589,0.0540449888098031,0.107443579488681,0.323073526128739,"80-84"
"Eritrea",0.158828513466483,0.0419057890555874,0.0836751562413959,0.251922066313693,"80-84"
"Estonia",0.176663989922969,0.0463134910840207,0.0969079351044119,0.282561930688767,"80-84"
"Ethiopia",0.157896167300065,0.0427473335031932,0.0825908882334436,0.251830381616799,"80-84"
"Fiji",0.256047769765838,0.0717850619140349,0.144319005080652,0.424661492661878,"80-84"
"Finland",0.17260717181731,0.0385328307315028,0.105526074260206,0.26056766445652,"80-84"
"France",0.176808864753181,0.0405028310832825,0.107464095182268,0.268150661173998,"80-84"
"French Polynesia",0.29613074316437,0.0892019950319018,0.155557776718852,0.5054678627422,"80-84"
"Gabon",0.198452701415578,0.0571248724150134,0.106246282742583,0.333116949094968,"80-84"
"Gambia",0.195121057300153,0.0506257191584678,0.110882005685949,0.310759751005997,"80-84"
"Georgia",0.230555615675067,0.0616257152078931,0.131994913007222,0.374398343434536,"80-84"
"Germany",0.168144556558474,0.040301895897475,0.0997852737060932,0.256777100484877,"80-84"
"Ghana",0.158474750929626,0.0403981674110987,0.0864036385684103,0.245469078482792,"80-84"
"Greece",0.172461640880055,0.0422889820665496,0.0967703761898749,0.265785600134525,"80-84"
"Greenland",0.159687043903935,0.0403240298630341,0.0883347847010018,0.247946215196751,"80-84"
"Grenada",0.189094359037518,0.0509193764400538,0.104329493071636,0.309101677191375,"80-84"
"Guatemala",0.184566507627022,0.0475904652006485,0.102356805924765,0.290622611001109,"80-84"
"Guinea",0.166833222181279,0.0432358663351975,0.0899308330303365,0.26117834401852,"80-84"
"Guinea Bissau",0.173444448677737,0.0440894190629746,0.0950941264382557,0.272325154123904,"80-84"
"Guyana",0.192009167026746,0.0509378139432751,0.105671635886455,0.305648193451778,"80-84"
"Haiti",0.187176221547174,0.0489711269772512,0.104665621978004,0.299172191695077,"80-84"
"Honduras",0.180423341180114,0.0460900660319723,0.100959190996007,0.286405224825935,"80-84"
"Hungary",0.1982308749594,0.047866249961682,0.117999845678217,0.308066720860669,"80-84"
"Iceland",0.176087969674682,0.045032518410906,0.0972940831480907,0.278874606274013,"80-84"
"India",0.177133287186281,0.0406959372245925,0.105027533805059,0.263149371439996,"80-84"
"Indonesia",0.17539377179779,0.0419603060765919,0.102415575336874,0.271960344796344,"80-84"
"Iran",0.205763835799042,0.0452551885999976,0.130993385553307,0.307514525625826,"80-84"
"Iraq",0.26030559185797,0.0705448119263557,0.147653533174695,0.422549025064379,"80-84"
"Ireland",0.17521534297951,0.0420045006303764,0.102860061961601,0.268105913745828,"80-84"
"Israel",0.181633958728262,0.0448096306848612,0.105405250800173,0.286452623968026,"80-84"
"Italy",0.175809260483516,0.0359595683871267,0.113911504774046,0.252997523846032,"80-84"
"Jamaica",0.189403974619261,0.0478848882072396,0.109068277728707,0.299420731437932,"80-84"
"Japan",0.198114863526982,0.0348156630227069,0.139493405188842,0.27483777241522,"80-84"
"Jordan",0.254666895457577,0.0658335740658886,0.147105138190826,0.401797990100477,"80-84"
"Kazakhstan",0.221597127441301,0.0581448943424842,0.12851671726968,0.357864490684632,"80-84"
"Kenya",0.158694034792703,0.0420222557853775,0.0832572710135564,0.253096530453159,"80-84"
"Kiribati",0.281766904388476,0.086900049116561,0.142268047012767,0.484498690888036,"80-84"
"Kuwait",0.282208472209374,0.0764304540902343,0.157808531572797,0.455122079979226,"80-84"
"Kyrgyzstan",0.201356208292625,0.0519141663703798,0.115189370210424,0.322140362196791,"80-84"
"Lao PDR",0.178104945510436,0.0439116959413372,0.10014204647411,0.275871196519583,"80-84"
"Latvia",0.179593033378835,0.047783118163366,0.0975060809338613,0.289137668531063,"80-84"
"Lebanon",0.242642889967253,0.0631065208619088,0.138599716309103,0.388317530968211,"80-84"
"Lesotho",0.174303082979936,0.0450022366405115,0.0964618181298938,0.27352235131649,"80-84"
"Liberia",0.178636781000608,0.0435669424769667,0.101707685299472,0.275966576204234,"80-84"
"Libya",0.246368724904239,0.0645530431644591,0.142519493101113,0.398337232741069,"80-84"
"Lithuania",0.18975320125546,0.0501989927077377,0.105010832296305,0.305543456364167,"80-84"
"Luxembourg",0.170603126805922,0.0423210762632433,0.0956558902713614,0.264735393967396,"80-84"
"Macedonia (TFYR)",0.176297633923696,0.0457715814315702,0.0980678103250038,0.282416497543185,"80-84"
"Madagascar",0.163356884686736,0.042403243856178,0.0873568840872875,0.257258460492281,"80-84"
"Malawi",0.167808718929013,0.0431289701490895,0.0911590702415997,0.262895026447884,"80-84"
"Malaysia",0.214650092148826,0.0512063692319022,0.131652811899483,0.334434592910912,"80-84"
"Maldives",0.208423874429995,0.0557527326888641,0.118695313917874,0.339519319328961,"80-84"
"Mali",0.184618854884561,0.0473653445883141,0.103778267927178,0.291416971011469,"80-84"
"Malta",0.188319133510785,0.0478811979907662,0.10888713378488,0.296455676853914,"80-84"
"Marshall Islands",0.284497176031498,0.0845792454187951,0.150140776380568,0.48199257931495,"80-84"
"Mauritania",0.184842880145486,0.0479550634160784,0.105190435917985,0.293723880033649,"80-84"
"Mauritius",0.228171000105889,0.0575792040537795,0.135897178148416,0.360193892786232,"80-84"
"Mexico",0.211942079396199,0.050901992037974,0.13004903491629,0.327878718862094,"80-84"
"Micronesia (Federated States of)",0.283061836361133,0.0831477949748087,0.150450647262422,0.476275025052664,"80-84"
"Moldova",0.178968350247225,0.0466281659159815,0.100623825961265,0.283928339051947,"80-84"
"Mongolia",0.219537379116265,0.0564674784296934,0.127661861334634,0.352335609431445,"80-84"
"Montenegro",0.176301848853029,0.045303513693069,0.0986259555661643,0.280503558264144,"80-84"
"Morocco",0.234178842383342,0.0587881419353902,0.138275330926029,0.368262258221243,"80-84"
"Mozambique",0.165940940102286,0.0426406736679203,0.0905726492271731,0.260122283384712,"80-84"
"Myanmar",0.17021087839809,0.0420120914502304,0.0967178721890229,0.266740007081255,"80-84"
"Namibia",0.173951436692636,0.0446830637312088,0.095376455488779,0.274663710865843,"80-84"
"Nauru",0.345692691574183,0.109212914463348,0.168462507207996,0.589348586253013,"80-84"
"Nepal",0.212657309544125,0.0493714684751431,0.129415629659213,0.327063396495787,"80-84"
"Netherlands",0.154197006831844,0.0349360247881993,0.0918211096791877,0.231693042651468,"80-84"
"New Zealand",0.18014427393027,0.0424496762777874,0.103666846147466,0.273999985662242,"80-84"
"Nicaragua",0.189143122232675,0.0490074460361184,0.104516814705418,0.301615340790552,"80-84"
"Niger",0.158809449952901,0.043738067898395,0.0804208563676481,0.255103764685395,"80-84"
"Nigeria",0.163328087547568,0.0413934470793976,0.0883924829586787,0.25504681522288,"80-84"
"Niue",0.324811977622748,0.101020052357669,0.158078469547605,0.555269522497273,"80-84"
"North Korea",0.155605306122484,0.0443490501053905,0.0776998507646042,0.253716570816011,"80-84"
"Norway",0.162360132658087,0.0393667678883454,0.0929461520749299,0.252138672404211,"80-84"
"Occupied Palestinian Territory",0.255080960411204,0.0673891293644384,0.142278908394517,0.40787994835508,"80-84"
"Oman",0.243873858656221,0.0618247072339854,0.145705659144793,0.38762045913619,"80-84"
"Pakistan",0.216881821227832,0.0524995836546726,0.130142133041797,0.337924392066627,"80-84"
"Palau",0.310525506166384,0.0938271224167369,0.161678951028023,0.528589760987511,"80-84"
"Panama",0.185952411505484,0.0458548739098626,0.105936888320732,0.288712800026381,"80-84"
"Papua New Guinea",0.240642888438235,0.0704298464113052,0.130127901226688,0.40448140587215,"80-84"
"Paraguay",0.180603542613801,0.0466945986174345,0.0992239028423841,0.284970930260458,"80-84"
"Peru",0.161576104435817,0.0407242116126458,0.0865574761792842,0.248167080671144,"80-84"
"Philippines",0.166637616206,0.0392385063185121,0.098809879551265,0.252349737310197,"80-84"
"Poland",0.188933590575175,0.0427653422265159,0.115743042518745,0.286243946083076,"80-84"
"Portugal",0.179593679521136,0.0445860218906834,0.103695369035282,0.279840575040671,"80-84"
"Puerto Rico",0.226931017275427,0.0601381520716156,0.130194396176112,0.367885262504132,"80-84"
"Qatar",0.272230285230712,0.0738151974762802,0.151647819595004,0.439794685665856,"80-84"
"Romania",0.171720544481284,0.0433520895327891,0.0968659856205104,0.268502929277311,"80-84"
"Russian Federation",0.174223245220708,0.0459246341067996,0.0933826545540114,0.275238165340904,"80-84"
"Rwanda",0.137910611862822,0.0395855273351541,0.0650997011068694,0.221365480710799,"80-84"
"Saint Kitts and Nevis",0.224586814962357,0.0625171264819483,0.126377397076477,0.372338976481703,"80-84"
"Saint Lucia",0.234877887434912,0.0685194494971176,0.126842078685742,0.397488153379788,"80-84"
"Saint Vincent and the Grenadines",0.193820970703108,0.0499929778642313,0.109350787273855,0.308749247034054,"80-84"
"Samoa",0.300037505964831,0.0929031450393469,0.15694233290179,0.51614873579225,"80-84"
"Sao Tome and Principe",0.182513314940163,0.0469760266946829,0.10097552438596,0.289131431647749,"80-84"
"Saudi Arabia",0.266571851291238,0.0697846454300363,0.152288993483768,0.423286757281322,"80-84"
"Senegal",0.175599838582597,0.0446159515435105,0.0964537476322554,0.273750190590756,"80-84"
"Serbia",0.173852194784119,0.0443329991913238,0.0960433642638269,0.270794600510082,"80-84"
"Seychelles",0.202973748449295,0.0509399951552327,0.117378315906459,0.31937902791507,"80-84"
"Sierra Leone",0.171635920976564,0.0434156448737613,0.0936728581964877,0.264481310090022,"80-84"
"Singapore",0.196263419878461,0.0438309403200694,0.120572226684665,0.294270283958658,"80-84"
"Slovakia",0.185555153235371,0.0465825388846332,0.105156312772795,0.293234168220439,"80-84"
"Slovenia",0.175229242991747,0.0461489245819379,0.0945597124420676,0.276723875977195,"80-84"
"Solomon Islands",0.222721248555843,0.0618858930992058,0.124965697950758,0.370725789510857,"80-84"
"Somalia",0.174862867744885,0.0444244128587835,0.0971710474951862,0.273378470963798,"80-84"
"South Africa",0.193444683324328,0.0487616943041008,0.110570401818522,0.303005232626359,"80-84"
"South Korea",0.197984902363629,0.0413655634833325,0.128373837902662,0.291041768357217,"80-84"
"Spain",0.197189511718856,0.0439644405027294,0.124114532711111,0.301249053057801,"80-84"
"Sri Lanka",0.171604740342362,0.0428177041490526,0.0976628549634237,0.271384958880521,"80-84"
"Sudan",0.184082323985896,0.0462875941279779,0.104230335321992,0.287559498256001,"80-84"
"Suriname",0.208517332810771,0.0544100643412301,0.120609225541614,0.333954128514861,"80-84"
"Swaziland",0.180313807536012,0.0458140069193509,0.101883423429244,0.281030734579221,"80-84"
"Sweden",0.159495032713478,0.0370262183157211,0.0936694734689533,0.240269063065131,"80-84"
"Switzerland",0.154972914766867,0.0387206641205996,0.0863125731957533,0.24019902525427,"80-84"
"Syrian Arab Republic",0.235185931440971,0.0607107092099159,0.134962295809163,0.373709262969556,"80-84"
"Taiwan",0.183300614106241,0.0429452665919451,0.10921727956249,0.276752024602604,"80-84"
"Tajikistan",0.204182920579523,0.0532289359948898,0.115657452054684,0.330462469481667,"80-84"
"Tanzania",0.156814862776573,0.0396222395295037,0.0838899974529092,0.240140333011899,"80-84"
"Thailand",0.170293577413105,0.0414617719588255,0.0961058895333476,0.260918009905725,"80-84"
"Timor-Leste",0.149285538690335,0.0379983697748656,0.0802179409247043,0.229891137686058,"80-84"
"Togo",0.173422883094891,0.043313077260836,0.0981338751231116,0.272007421863504,"80-84"
"Tokelau",0.324568226162852,0.103183185632008,0.161110030737431,0.557190024863406,"80-84"
"Tonga",0.29216681131427,0.0871547921196129,0.156659450701631,0.491233594893983,"80-84"
"Trinidad and Tobago",0.204346037388332,0.0576482914458694,0.110818840506464,0.338246453691459,"80-84"
"Tunisia",0.217227306437208,0.0534774963281852,0.126550982657754,0.338802002132361,"80-84"
"Turkey",0.225810662039056,0.0464304554253797,0.146975966130494,0.332482876042514,"80-84"
"Turkmenistan",0.222368640494077,0.0569921835366415,0.130735627007769,0.354836509239404,"80-84"
"Tuvalu",0.302359374579403,0.0910166415781035,0.15710293020816,0.512149150888256,"80-84"
"Uganda",0.140377158331143,0.0395136441506318,0.0700126446913514,0.223946919889702,"80-84"
"Ukraine",0.173892936851379,0.0461254898394259,0.0930999518650724,0.276958383156228,"80-84"
"United Arab Emirates",0.247556650731663,0.0631101837168777,0.146478232169775,0.396085132059507,"80-84"
"United Kingdom",0.165032076393002,0.0296566534006918,0.112031042544447,0.229100914734573,"80-84"
"United States of America",0.194693053596176,0.0369069032991998,0.133929542251683,0.27828876924658,"80-84"
"Uruguay",0.191881119218154,0.0474785475675072,0.110431083558066,0.299828334547982,"80-84"
"Uzbekistan",0.206685125248111,0.0520617984190039,0.119330163306365,0.32701791464793,"80-84"
"Vanuatu",0.248536536180225,0.0710095867270037,0.135307446864389,0.414378522864951,"80-84"
"Venezuela",0.199696670140525,0.047009958675034,0.120418743835994,0.30395157141607,"80-84"
"Viet Nam",0.151701327585815,0.0376931405211777,0.0843262962095734,0.232899117073633,"80-84"
"Yemen",0.22319681201938,0.0593592475821139,0.12862109746019,0.364324783551306,"80-84"
"Zambia",0.165569924124019,0.0414580999514375,0.092934885814068,0.255838896065903,"80-84"
"Zimbabwe",0.164514177036912,0.0438949580870817,0.0892977655103519,0.264593062008272,"80-84"
"Afghanistan",0.193991988180605,0.0855365860758968,0.0674380066953169,0.398849229157847,"85plus"
"Albania",0.164445519259587,0.0655781968949432,0.0606140778329807,0.321336629517693,"85plus"
"Algeria",0.207673313631052,0.0887528963538841,0.0775200458700694,0.424215160609634,"85plus"
"American Samoa",0.308274990313904,0.190240859359596,0.04041803791004,0.75977504016689,"85plus"
"Andorra",0.167899686644472,0.0674029427548859,0.0659313708519013,0.326735993372381,"85plus"
"Angola",0.170620739285675,0.0724115936274045,0.0611291122503719,0.348928405568297,"85plus"
"Antigua and Barbuda",0.183049223619735,0.080682503884646,0.0654948049641202,0.381215074079011,"85plus"
"Argentina",0.179617619584377,0.0747643575757956,0.0656852694972916,0.356825999869934,"85plus"
"Armenia",0.19124606147331,0.0837954872857987,0.0664670211448119,0.395972581077949,"85plus"
"Australia",0.1569037206317,0.0522775779127789,0.068593259687615,0.275364867566551,"85plus"
"Austria",0.147558966778086,0.0563131763886643,0.0572473895956326,0.278007537218724,"85plus"
"Azerbaijan",0.195015012907999,0.0860962614759498,0.0684585523299487,0.40640025717903,"85plus"
"Bahamas",0.190881270630457,0.0842630305029675,0.0665907570468658,0.404522145090862,"85plus"
"Bahrain",0.198239527083219,0.0871343684994499,0.0706289310919037,0.41511496953433,"85plus"
"Bangladesh",0.177696285227528,0.0721083491720404,0.0659291577210767,0.351912334775255,"85plus"
"Barbados",0.190227139288742,0.0793275932750045,0.0715872970687592,0.382274315442669,"85plus"
"Belarus",0.168228040225665,0.0687126186521901,0.0641644345769931,0.335003854608959,"85plus"
"Belgium",0.138460311032122,0.0530422368271832,0.0505836086736705,0.256917448806523,"85plus"
"Belize",0.17525146634373,0.0729382594609919,0.064206518686319,0.360285699779524,"85plus"
"Benin",0.161772302146206,0.0634970813849364,0.0619545853479974,0.312724945268541,"85plus"
